country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belgium,BEL,2021-01-22,222158.0,221415.0,743.0,27457.0,15838.0,1.92,1.91,0.01,1367.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-23,229418.0,228668.0,750.0,7260.0,16167.0,1.98,1.97,0.01,1395.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-24,231196.0,230446.0,750.0,1778.0,16009.0,1.99,1.99,0.01,1381.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-25,240538.0,239788.0,750.0,9342.0,15923.0,2.08,2.07,0.01,1374.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-26,249420.0,247397.0,2023.0,8882.0,14573.0,2.15,2.13,0.02,1257.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-27,260918.0,256352.0,4566.0,11498.0,13413.0,2.25,2.21,0.04,1157.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-28,275620.0,266322.0,9298.0,14702.0,11560.0,2.38,2.3,0.08,997.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Belgium,BEL,2021-01-29,283584.0,270740.0,12844.0,7964.0,8775.0,2.45,2.34,0.11,757.0,"Moderna, Pfizer/BioNTech",Sciensano,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/hOMwB
Bermuda,BMU,2021-01-10,0.0,,,,,0.0,,,,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-11,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-12,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-13,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-14,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-15,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-16,1665.0,,,,278.0,2.67,,,4464.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-17,,,,,264.0,,,,4239.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-18,,,,,250.0,,,,4015.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-19,,,,,236.0,,,,3790.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-20,,,,,222.0,,,,3565.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-21,,,,,209.0,,,,3356.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-22,,,,,195.0,,,,3131.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Bermuda,BMU,2021-01-23,2932.0,,,,181.0,4.71,,,2907.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.bm/articles/covid-19-update-minister-health-remarks-26-january-2021
Brazil,BRA,2021-01-16,0.0,0.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-17,112.0,112.0,,112.0,112.0,0.0,0.0,,1.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-18,1109.0,1109.0,,997.0,554.0,0.0,0.0,,3.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-19,11470.0,11470.0,,10361.0,3823.0,0.01,0.01,,18.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-20,28543.0,28543.0,,17073.0,7136.0,0.01,0.01,,34.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-21,136519.0,136519.0,,107976.0,27304.0,0.06,0.06,,128.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-22,245877.0,245877.0,,109358.0,40980.0,0.12,0.12,,193.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-23,537774.0,537774.0,,291897.0,76825.0,0.25,0.25,,361.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-24,604722.0,604722.0,,66948.0,86373.0,0.28,0.28,,406.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-25,700608.0,700608.0,,95886.0,99928.0,0.33,0.33,,470.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-26,848883.0,848883.0,,148275.0,119630.0,0.4,0.4,,563.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-27,1129885.0,1129885.0,,281002.0,157335.0,0.53,0.53,,740.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-28,1450900.0,1450900.0,,321015.0,187769.0,0.68,0.68,,883.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-29,1668032.0,1656851.0,,217132.0,203165.0,0.78,0.78,,956.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-30,2003211.0,1923813.0,,335179.0,209348.0,0.94,0.91,,985.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Brazil,BRA,2021-01-31,2074059.0,2046523.0,,70848.0,209905.0,0.98,0.96,,988.0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil,https://coronavirusbra1.github.io/
Bulgaria,BGR,2020-12-29,1719.0,1719.0,,,,0.02,0.02,,,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2020-12-30,4608.0,4608.0,,2889.0,2889.0,0.07,0.07,,416.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2020-12-31,,,,,1477.0,,,,213.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-01,4739.0,4739.0,,,1007.0,0.07,0.07,,145.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-02,,,,,799.0,,,,115.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-03,,,,,675.0,,,,97.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-04,,,,,592.0,,,,85.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-05,5448.0,5448.0,,,533.0,0.08,0.08,,77.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-06,7913.0,7913.0,,2465.0,472.0,0.11,0.11,,68.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-07,11117.0,11117.0,,3204.0,920.0,0.16,0.16,,132.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-08,13355.0,13355.0,,2238.0,1231.0,0.19,0.19,,177.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-09,13473.0,13473.0,,118.0,1222.0,0.19,0.19,,176.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-10,,,,,1246.0,,,,179.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-11,14161.0,14161.0,,,1270.0,0.2,0.2,,183.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-12,15780.0,15780.0,,1619.0,1476.0,0.23,0.23,,212.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-13,17038.0,17038.0,,1258.0,1304.0,0.25,0.25,,188.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-14,17686.0,17686.0,,648.0,938.0,0.25,0.25,,135.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-15,18126.0,18126.0,,440.0,682.0,0.26,0.26,,98.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-16,18332.0,18332.0,,206.0,694.0,0.26,0.26,,100.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-17,18453.0,18453.0,,121.0,662.0,0.27,0.27,,95.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-18,19638.0,18524.0,1114.0,1185.0,782.0,0.28,0.27,0.02,113.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-19,22226.0,19058.0,3168.0,2588.0,921.0,0.32,0.27,0.05,133.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-20,24127.0,19834.0,4293.0,1901.0,1013.0,0.35,0.29,0.06,146.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-21,25251.0,20719.0,4532.0,1124.0,1081.0,0.36,0.3,0.07,156.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-22,26101.0,21496.0,4605.0,850.0,1139.0,0.38,0.31,0.07,164.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-23,26119.0,21509.0,4610.0,18.0,1112.0,0.38,0.31,0.07,160.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-24,26143.0,21533.0,4610.0,24.0,1099.0,0.38,0.31,0.07,158.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-25,26798.0,22129.0,4669.0,655.0,1023.0,0.39,0.32,0.07,147.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-26,29122.0,23667.0,5455.0,2324.0,985.0,0.42,0.34,0.08,142.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-27,32917.0,25245.0,7672.0,3795.0,1256.0,0.47,0.36,0.11,181.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-28,37636.0,26753.0,10883.0,4719.0,1769.0,0.54,0.39,0.16,255.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-29,40805.0,27856.0,12949.0,3169.0,2101.0,0.59,0.4,0.19,302.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Bulgaria,BGR,2021-01-30,41020.0,27957.0,13063.0,215.0,2129.0,0.59,0.4,0.19,306.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://coronavirus.bg/bg/statistika
Canada,CAN,2020-12-19,,8734.0,,,,,0.02,,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2020-12-26,,33734.0,,,,,0.09,,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-02,,77521.0,,,,,0.21,,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-09,,213147.0,3613.0,,,,0.56,0.01,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-12,267078.0,,,,,0.71,,,,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-13,288488.0,,,21410.0,4282.0,0.76,,,113.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-14,310788.0,,,22300.0,7285.0,0.82,,,193.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-15,342227.0,,,31439.0,10736.0,0.91,,,284.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-16,,375634.0,15911.0,,14575.0,,1.0,0.04,386.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-17,,,,,18415.0,,,,488.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-18,422864.0,,,,22255.0,1.12,,,590.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-19,459780.0,,,36916.0,27529.0,1.22,,,729.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-20,485739.0,,,25959.0,28179.0,1.29,,,747.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-21,706464.0,,,220725.0,56525.0,1.87,,,1498.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-22,752377.0,,,45913.0,58593.0,1.99,,,1552.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-23,,532427.0,27776.0,,57133.0,,1.41,0.07,1514.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-24,,,,,55673.0,,,,1475.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-25,802354.0,,,,54213.0,2.13,,,1436.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-26,827042.0,,,24688.0,52466.0,2.19,,,1390.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-27,890536.0,,,63494.0,57828.0,2.36,,,1532.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-28,910676.0,,,20140.0,29173.0,2.41,,,773.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Canada,CAN,2021-01-29,937338.0,,,26662.0,26423.0,2.48,,,700.0,"Moderna, Pfizer/BioNTech",Government of Canada,https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Chile,CHL,2020-12-24,420.0,420.0,,,,0.0,0.0,,,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-25,5191.0,5191.0,,4771.0,4771.0,0.03,0.03,,250.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-26,8335.0,8335.0,,3144.0,3958.0,0.04,0.04,,207.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-27,8646.0,8646.0,,311.0,2742.0,0.05,0.05,,143.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-28,,,,,2069.0,,,,108.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-29,,,,,1665.0,,,,87.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-30,,,,,1396.0,,,,73.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2020-12-31,,,,,1204.0,,,,63.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-01,,,,,530.0,,,,28.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-02,,,,,88.0,,,,5.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-03,,,,,51.0,,,,3.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-04,9051.0,9051.0,,,51.0,0.05,0.05,,3.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-05,10494.0,10494.0,,1443.0,250.0,0.05,0.05,,13.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-06,10699.0,10699.0,,205.0,272.0,0.06,0.06,,14.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-07,,,,,344.0,,,,18.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-08,,,,,417.0,,,,22.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-09,,,,,489.0,,,,26.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-10,,,,,562.0,,,,29.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-11,,,,,635.0,,,,33.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,2021-01-12,,,,,508.0,,,,27.0,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
