country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Andorra,AND,2021-01-29,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-01-30,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-01-31,,,,,66.0,,,,854.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-01,1036.0,1036.0,,,66.0,1.34,1.34,,854.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-02,,,,,60.0,,,,777.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-03,,,,,55.0,,,,712.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-04,,,,,50.0,,,,647.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-05,,,,,44.0,,,,569.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-06,,,,,39.0,,,,505.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-07,,,,,34.0,,,,440.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-08,,,,,28.0,,,,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-09,,,,,28.0,,,,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-10,1291.0,1291.0,,,28.0,1.67,1.67,,362.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-11,,,,,48.0,,,,621.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-12,1622.0,1622.0,,,68.0,2.1,2.1,,880.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-13,,,,,74.0,,,,958.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-14,,,,,81.0,,,,1048.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-15,,,,,87.0,,,,1126.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-16,,,,,94.0,,,,1217.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-17,,,,,100.0,,,,1294.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-18,,,,,87.0,,,,1126.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-19,2141.0,2141.0,,,74.0,2.77,2.77,,958.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-20,,,,,71.0,,,,919.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-21,,,,,67.0,,,,867.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-22,,,,,64.0,,,,828.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-23,,,,,60.0,,,,777.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-24,2390.0,2390.0,,,57.0,3.09,3.09,,738.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-25,,,,,56.0,,,,725.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Andorra,AND,2021-02-26,2526.0,2526.0,,,55.0,3.27,3.27,,712.0,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12479-prop-de-14-500-persones-inscrites-a-la-plataforma-per-rebre-la-vacuna-contra-el-coronavirus
Anguilla,AIA,2021-02-04,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-05,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-06,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-07,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-08,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-09,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-10,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-11,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-12,,,,,149.0,,,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-13,1341.0,1341.0,,,149.0,8.94,8.94,,9932.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-14,2762.0,2762.0,,1421.0,331.0,18.41,18.41,,22064.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-15,,,,,323.0,,,,21530.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-16,,,,,316.0,,,,21064.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-17,,,,,309.0,,,,20597.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-18,,,,,301.0,,,,20064.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-19,,,,,294.0,,,,19597.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-20,,,,,286.0,,,,19064.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-21,,,,,97.0,,,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-22,,,,,97.0,,,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-23,,,,,97.0,,,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-24,,,,,97.0,,,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-25,,,,,97.0,,,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2021-02-26,3929.0,3929.0,,,97.0,26.19,26.19,,6466.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Argentina,ARG,2020-12-29,700.0,,,,,0.0,,,,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2020-12-30,,,,,15656.0,,,,346.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2020-12-31,32013.0,,,,15656.0,0.07,,,346.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-01,,,,,11070.0,,,,245.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-02,,,,,8776.0,,,,194.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-03,,,,,7400.0,,,,164.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-04,39599.0,,,,6483.0,0.09,,,143.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-05,,,,,7984.0,,,,177.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-06,,,,,8173.0,,,,181.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-07,,,,,8363.0,,,,185.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-08,107542.0,,,,10519.0,0.24,,,233.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-09,,,,,11942.0,,,,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-10,,,,,13365.0,,,,296.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-11,,,,,14788.0,,,,327.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-12,,,,,14056.0,,,,311.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-13,166833.0,,,,13323.0,0.37,,,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-14,,,,,13320.0,,,,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-15,200759.0,,,,13317.0,0.44,,,295.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-16,,,,,12971.0,,,,287.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-17,,,,,12624.0,,,,279.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-18,,,,,12278.0,,,,272.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-19,,,,,11932.0,,,,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-20,247933.0,243539.0,4394.0,,11586.0,0.55,0.54,0.01,256.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-21,265724.0,249372.0,16352.0,17791.0,11704.0,0.59,0.55,0.04,259.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-22,279602.0,254456.0,25146.0,13878.0,11263.0,0.62,0.56,0.06,249.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-23,288064.0,258876.0,29188.0,8462.0,11124.0,0.64,0.57,0.06,246.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-24,292023.0,260036.0,31987.0,3959.0,10342.0,0.65,0.58,0.07,229.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-25,292386.0,260122.0,32264.0,363.0,9046.0,0.65,0.58,0.07,200.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-26,305880.0,266969.0,38911.0,13494.0,9626.0,0.68,0.59,0.09,213.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-27,318033.0,272323.0,45710.0,12153.0,10014.0,0.7,0.6,0.1,222.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-28,327999.0,276548.0,51451.0,9966.0,8896.0,0.73,0.61,0.11,197.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-29,344034.0,278451.0,65583.0,16035.0,9205.0,0.76,0.62,0.15,204.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-30,366384.0,281023.0,85361.0,22350.0,11189.0,0.81,0.62,0.19,248.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-01-31,,,,,11299.0,,,,250.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-02-01,375851.0,281577.0,94274.0,,11924.0,0.83,0.62,0.21,264.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-02-02,,,,,11475.0,,,,254.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-02-03,396562.0,284196.0,112366.0,,11218.0,0.88,0.63,0.25,248.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2021-02-04,444018.0,297717.0,146301.0,47456.0,16574.0,0.98,0.66,0.32,367.0,Sputnik V,Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
